'01','01',N.TCKH,立川,たちかわ,TACHIKAWA,山形県,38.6357,140.0055,38.6328,140.0089,320,115.53,206,YMTH12,0
'01','01',N.ASAH,朝日,あさひ,ASAHI,山形県,38.4704,139.7606,38.4675,139.7639,265,159.55,107,YMTH13,0
'01','01',N.NKEH,西川東,にしかわひがし,NISHIKAWA-E,山形県,38.4257,140.1249,38.4228,140.1283,305,203.43,103,YMTH15,0
'01','01',N.NKWH,西川西,にしかわにし,NISHIKAWA-W,山形県,38.3860,139.9916,38.3831,139.9950,465,360.48,106,YMTH14,0
'01','01',N.TDOH,天童,てんどう,TENDO,山形県,38.3841,140.3805,38.3811,140.3839,113,-95,210,YMTH01,0
'01','01',N.YGTH,山形,やまがた,YAMAGATA,山形県,38.2690,140.2577,38.2660,140.2611,130,-21.49,153,YMTH02,0
'01','01',N.NYOH,南陽,なんよう,NANYO,山形県,38.1035,140.1552,38.1006,140.1586,278,163,117,YMTH03,0
'01','01',N.KMYH,上山,かみのやま,KAMINOYAMA,山形県,38.0813,140.2978,38.0783,140.3011,315,214,103,YMTH04,0
'01','01',N.ONIH,小国,おぐに,OGUNI,山形県,37.9881,139.8016,37.9851,139.8050,280,172,110,YMTH05,0
'01','01',N.THTH,高畠,たかはた,TAKAHATA,山形県,37.9633,140.1836,37.9603,140.1869,233,87,148,YMTH06,0
'01','01',N.YNZH,米沢,よねざわ,YONEZAWA,山形県,37.8960,140.0278,37.8931,140.0311,352,151,203,YMTH07,0
'01','01',N.FKSH,福島,ふくしま,FUKUSHIMA,福島県,37.7642,140.3766,37.7612,140.3800,135,-166,303,FKSH16,0
'01','01',N.NAZH,西会津,にしあいづ,NISHIAIZU,福島県,37.7565,139.7150,37.7535,139.7183,437.7,336.7,103,FKSH01,0
'01','01',N.ATKH,熱塩加納,あつしおかのう,ATSUSHIOKANO,福島県,37.7317,139.8821,37.7287,139.8855,329.9,228.9,103.3,FKSH02,0
'01','01',N.KMAH,川俣,かわまた,KAWAMATA,福島県,37.6636,140.5974,37.6606,140.6008,205,104,103,FKSH17,0
'01','01',N.INWH,猪苗代,いなわしろ,INAWASHIRO,福島県,37.6461,140.1735,37.6431,140.1768,756.9,655.9,103.3,FKSH15,0
'01','01',N.TSTH,高郷,たかさと,TAKASATO,福島県,37.6078,139.7533,37.6048,139.7566,225,97,130,FKSH03,0
'01','01',N.NMEH,浪江,なみえ,NAMIE,福島県,37.4911,140.9871,37.4881,140.9906,12,-98,112,FKSH20,0
'01','01',N.MRUH,三春,みはる,MIHARU,福島県,37.4894,140.5380,37.4864,140.5414,410,309,103,FKSH18,0
'01','01',N.MKJH,都路,みやこじ,MIYAKOJI,福島県,37.4703,140.7227,37.4672,140.7261,510,408.45,103,FKSH19,0
'01','01',N.ATDH,会津高田,あいづたかだ,AIZUTAKADA,福島県,37.4508,139.8126,37.4478,139.8159,277.8,9.3,271,FKSH04,0
'01','01',N.KRYH,郡山,こおりやま,KORIYAMA,福島県,37.3530,140.4264,37.3500,140.4297,260,59,203,FKSH09,0
'01','01',N.TDMH,只見,ただみ,TADAMI,福島県,37.3421,139.3147,37.3390,139.3180,375,174.77,203,FKSH21,0
'01','01',N.NNMH,長沼,ながぬま,NAGANUMA,福島県,37.2822,140.2144,37.2792,140.2178,343,237,108,FKSH08,0
'01','01',N.SMGH,下郷,しもごう,SHIMOGO,福島県,37.2544,139.8725,37.2513,139.8758,495.5,389.5,108,FKSH05,0
'01','01',N.HTAH,平田,ひらた,HIRATA,福島県,37.2169,140.5702,37.2139,140.5736,470,364,108,FKSH12,0
'01','01',N.YBKH,矢吹,やぶき,YABUKI,福島県,37.2006,140.3386,37.1976,140.3420,285.7,169.2,118.2,FKSH11,0
'01','01',N.INAH,伊南,いな,INA,福島県,37.1722,139.5199,37.1692,139.5231,571.9,470.9,103.2,FKSH06,0
'01','01',N.NGUH,西郷,にしごう,NISHIGO,福島県,37.1616,140.0930,37.1585,140.0963,564.9,363.9,203.5,FKSH10,0
'01','01',N.IWEH,いわき東,いわきひがし,IWAKI-E,福島県,37.0264,140.9702,37.0233,140.9736,3,-145,150,FKSH14,0
'01','01',N.HMTH,檜枝岐,ひのえまた,HINOEMATA,福島県,37.0103,139.3755,37.0072,139.3788,974.1,773.1,203,FKSH07,0
'01','01',N.IWWH,いわき西,いわきにし,IWAKI-W,福島県,36.9951,140.5853,36.9919,140.5886,580,474,108,FKSH13,0
'01','01',N.KI2H,北茨城2,きたいばらき2,KITAIBARAKI2,茨城県,36.8809,140.6545,36.8778,140.6579,395,293.35,103,IBRH06,0
'01','01',N.KIBH,北茨城,きたいばらき,KITAIBARAKI,茨城県,36.8808,140.6544,36.8777,140.6578,396,297.765,101,IBRH06,1
'01','01',N.DGOH,大子,だいご,DAIGO,茨城県,36.8369,140.3181,36.8338,140.3215,210,8.43,203,IBRH12,0
'01','01',N.THGH,高萩,たかはぎ,TAKAHAGI,茨城県,36.7955,140.5750,36.7924,140.5784,505,403.64,103,IBRH13,0
'01','01',N.JUOH,十王,じゅうおう,JUUOU,茨城県,36.6922,140.5484,36.6890,140.5517,330,228.45,103,IBRH14,0
'01','01',N.YMAH,山方,やまがた,YAMAGATA,茨城県,36.6405,140.3976,36.6374,140.4009,90,-211.57,303,IBRH16,0
'01','01',N.GZNH,御前山,ごぜんやま,GOZENYAMA,茨城県,36.5566,140.3013,36.5535,140.3046,45,-63.57,110,IBRH15,0
'01','01',N.JHKH,常北,じょうほく,JOHOKU,茨城県,36.4390,140.3559,36.4358,140.3592,50,-56.62,108.28,IBRH09,0
'01','01',N.IWSH,岩瀬,いわせ,IWASE,茨城県,36.3701,140.1401,36.3669,140.1434,67,-37.6,106,IBRH11,0
'01','01',N.NMTH,那珂湊,なかみなと,NAKAMINATO,茨城県,36.3654,140.5805,36.3622,140.5838,23,-74.334,100.3,IBRH02,0
'01','01',N.HTKH,ひたちなか,ひたちなか,HITACHINAKA,茨城県,36.3631,140.6198,36.3599,140.6231,20,-485.57,507,IBRH18,0
'01','01',N.YSTH,八郷,やさと,YASATO,茨城県,36.2557,140.2028,36.2526,140.2061,20,-77.73,100.14,IBRH03,0
'01','01',N.TSKH,つくば,つくば,TSUKUBA,茨城県,36.2137,140.0893,36.2106,140.0926,175,-36.02,212.5,IBRH19,0
'01','01',N.TYOH,大洋,たいよう,TAIYO,茨城県,36.1187,140.5621,36.1156,140.5655,40,-1160,1231.5,IBRH08,0
'01','01',N.ISGH,石下,いしげ,ISHIGE,茨城県,36.1112,139.9889,36.1080,139.9921,15,-739.43,757.5,IBRH10,0
'01','01',N.KGRH,霞ヶ浦,かすみがうら,KASUMIGAURA,茨城県,36.0864,140.3140,36.0832,140.3173,20,-491.57,513,IBRH17,0
'01','01',N.TBSH,つくば南,つくばみなみ,TSUKUBA-S,茨城県,35.9814,140.1050,35.9782,140.1083,22,-929,1110,IBRH21,0
'01','01',N.EDSH,江戸崎,えどさき,EDOSAKI,茨城県,35.9509,140.3302,35.9477,140.3335,0,-1200,1234,IBRH07,0
'01','01',N.MORH,守谷,もりや,MORIYA,茨城県,35.9451,140.0015,35.9419,140.0048,21,1,20,IBRH01,0
'01','01',N.HASH,波崎,はさき,HASAKI,茨城県,35.8291,140.7322,35.8259,140.7355,6,-784.263,805.06,IBRH04,1
'01','01',N.HA2H,波崎2,はさき2,HASAKI2,茨城県,35.8284,140.7323,35.8252,140.7356,5.7,-918.43,925.53,IBRH20,0
'01','01',N.FJWH,藤原,ふじはら,FUJIHARA,栃木県,36.9864,139.6929,36.9833,139.6962,665,665,,TCGH04,1
'01','01',N.FJ2H,藤原2,ふじはら2,FUJIHARA2,栃木県,36.9853,139.6922,36.9823,139.6955,635,529.68,106.8,TCGH17,0
'01','01',N.KYEH,栗山東,くりやまひがし,KURIYAMA-E,栃木県,36.8828,139.6459,36.8797,139.6492,702,497.49,206,TCGH08,0
'01','01',N.KYWH,栗山西,くりやまにし,KURIYAMA-W,栃木県,36.8817,139.4534,36.8786,139.4567,1085,983.49,103,TCGH07,0
'01','01',N.YITH,矢板,やいた,YAITA,栃木県,36.8625,139.8364,36.8594,139.8397,564,459.49,106,TCGH09,0
'01','01',N.OTWH,大田原,おおたわら,OHTAWARA,栃木県,36.8578,140.0225,36.8547,140.0258,203,69.49,135,TCGH10,0
'01','01',N.BTOH,馬頭,ばとう,BATO,栃木県,36.7342,140.1781,36.7311,140.1814,135,-6.51,143,TCGH13,0
'01','01',N.IICH,今市,いまいち,IMAICHI,栃木県,36.7084,139.7694,36.7052,139.7726,290,88.49,203,TCGH11,0
'01','01',N.UJEH,氏家,うじいえ,UJIIE,栃木県,36.6959,139.9842,36.6928,139.9875,162,40.49,123,TCGH12,0
'01','01',N.ASOH,足尾,あしお,ASHIO,栃木県,36.6343,139.4614,36.6312,139.4646,750,750,,TCGH03,0
'01','01',N.UMYH,宇都宮,うつのみや,UTSUNOMIYA,栃木県,36.5595,139.8637,36.5564,139.8669,125,-176.51,303,TCGH15,0
'01','01',N.MOTH,茂木,もてぎ,MOTEGI,栃木県,36.5566,140.2134,36.5535,140.2167,140,140,,TCGH02,0
'01','01',N.AWNH,粟野,あわの,AWANO,栃木県,36.5509,139.6154,36.5478,139.6186,180,78.49,103,TCGH14,0
'01','01',N.HGAH,芳賀,はが,HAGA,栃木県,36.5480,140.0751,36.5449,140.0784,105,-8.49,115,TCGH16,0
'01','01',N.MOKH,真岡,もおか,MOKA,栃木県,36.4458,139.9509,36.4427,139.9541,70,-1577.98,1738,TCGH06,0
'01','01',N.OHRH,大平,おおひら,OHIRA,栃木県,36.3599,139.6877,36.3568,139.6910,105,105,,TCGH01,0
'01','01',N.MN2H,水上2,みなかみ2,MINAKAMI2,群馬県,36.8620,139.0627,36.8589,139.0659,760,554.52,207,GNMH13,0
'01','01',N.MNKH,水上,みなかみ,MINAKAMI,群馬県,36.8415,139.0556,36.8384,139.0588,772,772,,GNMH03,1
'01','01',N.TNEH,利根,とね,TONE,群馬県,36.6998,139.2104,36.6967,139.2136,646,444.43,203,GNMH07,0
'01','01',N.TAYH,高山,たかやま,TAKAYAMA,群馬県,36.6213,138.9069,36.6182,138.9101,455,343.43,113,GNMH09,0
'01','01',N.OMMH,大間々,おおまま,OMAMA,群馬県,36.5003,139.3180,36.4971,139.3212,463,463,,GNMH01,1
'01','01',N.MDRH,みどり,みどり,MIDORI,群馬県,36.4931,139.3219,36.4899,139.3251,360,158.45,203,GNMH14,0
'01','01',N.TUMH,嬬恋,つまごい,TSUMAGOI,群馬県,36.4917,138.5244,36.4886,138.5275,1040,888.43,153,GNMH08,0
'01','01',N.HRNH,榛名,はるな,HARUNA,群馬県,36.4632,138.8531,36.4601,138.8563,980,980,,GNMH04,0
'01','01',N.ISSH,伊勢崎,いせさき,ISESAKI,群馬県,36.3143,139.1847,36.3111,139.1879,57,-1943,2040,GNMH05,0
'01','01',N.TMOH,富岡,とみおか,TOMIOKA,群馬県,36.2862,138.9210,36.2831,138.9242,151,-50.57,203,GNMH11,0
'01','01',N.TBYH,館林,たてばやし,TATEBAYASHI,群馬県,36.2441,139.5443,36.2409,139.5476,20,-1180,1234,GNMH06,0
'01','01',N.SMNH,下仁田,しもにた,SHIMONITA,群馬県,36.2356,138.7291,36.2325,138.7322,340,238.43,103,GNMH10,0
'01','01',N.MNBH,万場,まんば,MANBA,群馬県,36.1443,138.9142,36.1411,138.9174,895,895,,GNMH02,1
'01','01',N.KNAH,神流,かんな,KANNA,群馬県,36.1440,138.9129,36.1409,138.9161,930,826.73,104.7,GNMH12,0
'01','01',N.KIZH,神泉,かみいずみ,KAMIIZUMI,埼玉県,36.1509,139.0504,36.1478,139.0536,150,48.43,103,SITH05,0
'01','01',N.KWTH,川本,かわもと,KAWAMOTO,埼玉県,36.1131,139.2894,36.1100,139.2926,80,-121.57,203,SITH06,0
'01','01',N.MNAH,皆野,みなの,MINANO,埼玉県,36.0715,139.0993,36.0683,139.1024,165,41.48,125,SITH09,0
'01','01',N.YMIH,吉見,よしみ,YOSHIMI,埼玉県,36.0509,139.4364,36.0477,139.4396,50,-51.619,104.1,SITH02,0
'01','01',N.OGOH,小鹿野,おがの,OGANO,埼玉県,36.0274,138.9691,36.0243,138.9722,295,193.48,103,SITH08,0
'01','01',N.TOIH,都幾川,ときがわ,TOKIGAWA,埼玉県,35.9964,139.2191,35.9933,139.2223,180,76.98,104.5,SITH10,0
'01','01',N.IWTH,岩槻,いわつき,IWATSUKI,埼玉県,35.9290,139.7349,35.9258,139.7381,8,-3502.3,3510.5,SITH01,0
'01','01',N.NGRH,名栗,なぐり,NAGURI,埼玉県,35.9118,139.1485,35.9086,139.1517,340,237,105,SITH07,0
'01','01',N.HDKH,日高,ひだか,HIDAKA,埼玉県,35.8990,139.3843,35.8958,139.3875,51,-1749,1832,SITH03,0
'01','01',N.HHNH,飯能,はんのう,HANNO,埼玉県,35.8637,139.2726,35.8605,139.2757,155,51.98,104.5,SITH11,0
'01','01',N.TKRH,所沢,ところざわ,TOKOROZAWA,埼玉県,35.8028,139.5353,35.7996,139.5385,30,-1970,2034,SITH04,0
'01','01',N.NRTH,成田,なりた,NARITA,千葉県,35.8307,140.2980,35.8275,140.3013,12,-1288,1336,CHBH13,0
'01','01',N.SHMH,下総,しもうさ,SHIMOSA,千葉県,35.7966,140.0206,35.7934,140.0238,23,-2277.19,2330,CHBH04,0
'01','01',N.CH2H,銚子中,ちょうしなか,CHOSHI-C,千葉県,35.7342,140.8230,35.7309,140.8263,2,-524.56,528,CHBH14,0
'01','01',N.YKIH,八日市場,ようかいちば,YOKAICHIBA,千葉県,35.7218,140.5055,35.7185,140.5088,36,-142.1,180.6,CHBH06,1
'01','01',N.SSAH,匝瑳,そうさ,SOSA,千葉県,35.7215,140.5046,35.7183,140.5079,35,-146.61,183,CHBH06,0
'01','01',N.CHSH,銚子,ちょうし,CHOSHI,千葉県,35.7056,140.8517,35.7023,140.8550,50,-44.02,104.08,CHBH07,0
'01','01',N.HSNH,蓮沼,はすぬま,HASUNUMA,千葉県,35.5943,140.5107,35.5911,140.5140,1,-1640.39,1660,CHBH19,0
'01','01',N.CBAH,千葉,ちば,CHIBA,千葉県,35.5457,140.2417,35.5425,140.2450,65,-1935,2040.5,CHBH10,0
'01','01',N.ICHH,市原,いちはら,ICHIHARA,千葉県,35.4042,140.1736,35.4009,140.1768,32,-146.03,180.1,CHBH05,0
'01','01',N.FUTH,富津,ふっつ,FUTTSU,千葉県,35.3445,139.8554,35.3412,139.8586,3,-1997,2040,CHBH12,0
'01','01',N.YROH,養老,ようろう,YORO,千葉県,35.2867,140.1529,35.2834,140.1562,80,-1920,2034,CHBH11,0
'01','01',N.KTUH,勝浦,かつうら,KATSUURA,千葉県,35.1803,140.2656,35.1770,140.2689,96,-12.488,112,CHBH08,0
'01','01',N.KT2H,勝浦東,かつうらひがし,KATSUURA-E,千葉県,35.1714,140.3398,35.1681,140.3431,10,-813.27,824.7,CHBH17,0
'01','01',N.KMWH,鴨川,かもがわ,KAMOGAWA,千葉県,35.1384,139.9649,35.1351,139.9681,160,-1779.82,2032.75,CHBH16,0
'01','01',N.MINH,嶺岡,みねおか,MINEOKA,千葉県,35.1052,139.9876,35.1019,139.9908,160,160,,CHBH02,1
'01','01',N.IWKH,岩井北,いわいきた,IWAI-KITA,千葉県,35.1015,139.8679,35.0982,139.8711,45,-5,50,CHBH01,0
'01','01',N.KMSH,鴨川南,かもがわみなみ,KAMOGAWA-S,千葉県,35.0882,140.0997,35.0848,140.1029,28,-279.65,309.1,CHBH20,0
'01','01',N.TYMH,館山,たてやま,TATEYAMA,千葉県,34.9746,139.8451,34.9713,139.8483,60,60,,CHBH03,1
'01','01',N.CKRH,千倉,ちくら,CHIKURA,千葉県,34.9707,139.9459,34.9674,139.9491,100,-697.796,803,CHBH09,0
'01','01',N.TY2H,館山西,たてやまにし,TATEYAMA-W,千葉県,34.9591,139.7885,34.9558,139.7917,30,-471.56,503,CHBH15,0
'01','01',N.HHRH,檜原,ひのはら,HINOHARA,東京都,35.7385,139.0732,35.7353,139.0764,605,605,,TKYH01,0
'01','01',N.HH2H,檜原南,ひのはらみなみ,HINOHARA-S,東京都,35.7017,139.1275,35.6984,139.1306,360,258.43,103,TKYH13,0
'01','01',N.HOJH,八王子,はちおうじ,HACHIOJI,東京都,35.6701,139.2650,35.6669,139.2682,210,61.43,150,TKYH12,0
'01','01',N.FCHH,府中,ふちゅう,FUCHU,東京都,35.6539,139.4704,35.6507,139.4736,45,-2706.5,2783,TKYH02,0
'01','01',N.KOTH,江東,こうとう,KOTO,東京都,35.6114,139.8125,35.6081,139.8157,6,-2994,3030,TKYH11,0
'01','01',N.NJMH,新島,にいじま,NIIJIMA,東京都,34.4236,139.2828,34.4202,139.2860,20,20,,TKYH03,0
'01','01',N.KHZH,神津島,こうづしま,KOUZUSHIMA,東京都,34.1993,139.1353,34.1959,139.1384,60,60,,TKYH05,0
'01','01',N.MKEH,三宅,みやけ,MIYAKE,東京都,34.1092,139.5060,34.1058,139.5092,170,75.231,102.5,TKYH06,0
'01','01',N.HCJH,八丈,はちじょう,HACHIJO,東京都,33.0771,139.8396,33.0735,139.8428,40,40,,TKYH07,0
'01','01',N.FJOH,藤野,ふじの,FUJINO,神奈川県,35.6437,139.1283,35.6404,139.1315,320,218.43,103,KNGH18,0
'01','01',N.HRMH,川崎,かわさき,KAWASAKI,神奈川県,35.5541,139.6762,35.5508,139.6794,5,-535.7,609,KNGH01,0
'01','01',N.AKWH,愛川,あいかわ,AIKAWA,神奈川県,35.5232,139.3149,35.5200,139.3181,80,-7.757,93.768,KNGH04,0
'01','01',N.YKHH,横浜,よこはま,YOKOHAMA,神奈川県,35.4991,139.5195,35.4959,139.5227,62,-1938,2045,KNGH10,0
'01','01',N.YMKH,山北,やまきた,YAMAKITA,神奈川県,35.4904,139.0594,35.4872,139.0626,665,564.309,103.745,KNGH05,0
'01','01',N.KIYH,清川,きよかわ,KIYOKAWA,神奈川県,35.4628,139.2146,35.4595,139.2177,455,243.43,213,KNGH21,0
'01','01',N.KRKH,玄倉,くろくら,KUROKURA,神奈川県,35.4443,139.1157,35.4411,139.1189,690,514.522,183.1,KNGH06,0
'01','01',N.YM2H,山北中,やまきたなか,YAMAKITA-C,神奈川県,35.4173,139.0436,35.4140,139.0468,330,228.43,103,KNGH19,0
'01','01',N.ATGH,厚木,あつぎ,ATSUGI,神奈川県,35.4040,139.3539,35.4007,139.3571,12,-1788,1837,KNGH11,0
'01','01',N.YFTH,富岡,とみおか,TOMIOKA,神奈川県,35.3700,139.6184,35.3667,139.6216,79,-37.5,116.5,KNGL01,0
'01','01',N.MTDH,松田,まつだ,MATSUDA,神奈川県,35.3663,139.1260,35.3631,139.1291,465,357.93,108.5,KNGH20,0
'01','01',N.YKSH,山北南,やまきたみなみ,YAMAKITA-S,神奈川県,35.3583,139.0910,35.3551,139.0942,157,-1844.77,2030,KNGH22,0
'01','01',N.HRTH,平塚,ひらつか,HIRATSUKA,神奈川県,35.3203,139.3088,35.3170,139.3120,175,-14,189,KNGH08,0
'01','01',N.ASGH,南足柄,みなみあしがら,MINAMIASHIGARA,神奈川県,35.3167,139.0247,35.3135,139.0279,480,385.61,97.53,KNGH02,0
'01','01',N.HYMH,葉山,はやま,HAYAMA,神奈川県,35.2624,139.6110,35.2591,139.6142,101.5,-0.095,103,KNGH23,0
'01','01',N.ODWH,小田原,おだわら,ODAWARA,神奈川県,35.2524,139.1042,35.2491,139.1074,290,192,98,KNGH07,0
'01','01',N.YSKH,横須賀,よこすか,YOKOSUKA,神奈川県,35.2110,139.6964,35.2077,139.6996,12,-189.32,216,KNGH03,0
'01','01',N.MNZH,真鶴,まなづる,MANAZURU,神奈川県,35.1457,139.1500,35.1424,139.1532,50,-150,200,KNGH09,0
'01','01',N.AHIH,朝日,あさひ,ASAHI,新潟県,38.2799,139.5486,38.2769,139.5519,34,-71.99,107.5,NIGH02,0
'01','01',N.ARKH,荒川,あらかわ,ARAKAWA,新潟県,38.1326,139.4292,38.1296,139.4325,6,-216.52,224,NIGH03,0
'01','01',N.SKWH,関川,せきかわ,SEKIKAWA,新潟県,38.1312,139.5426,38.1283,139.5459,78,-23.52,103,NIGH04,0
'01','01',N.SROH,聖籠,せいろう,SEIRO,新潟県,37.9759,139.2788,37.9729,139.2821,7,-141.52,150,NIGH05,0
'01','01',N.TWAH,津川,つがわ,TSUGAWA,新潟県,37.6708,139.4648,37.6678,139.4681,68,-233.52,303,NIGH08,0
'01','01',N.MRMH,村松,むらまつ,MURAMATSU,新潟県,37.6658,139.2610,37.6628,139.2643,75,-33.02,109.5,NIGH07,0
'01','01',N.KMOH,加茂,かも,KAMO,新潟県,37.6527,139.0676,37.6497,139.0708,30,-71.52,103,NIGH06,0
'01','01',N.KMKH,上川,かみかわ,KAMIKAWA,新潟県,37.5438,139.3648,37.5408,139.3681,218,116.48,103,NIGH10,0
'01','01',N.STDH,下田,しただ,SHITADA,新潟県,37.5386,139.1279,37.5356,139.1311,93,-8.52,103,NIGH09,0
'01','01',N.NGOH,長岡,ながおか,NAGAOKA,新潟県,37.4272,138.8876,37.4242,138.8908,85,-17.06,103.55,NIGH01,0
'01','01',N.YNTH,湯之谷,ゆのたに,YUNOTANI,新潟県,37.2239,138.9821,37.2208,138.9853,110,-0.23,113,NIGH12,0
'01','01',N.KWNH,川西,かわにし,KAWANISHI,新潟県,37.1728,138.7440,37.1697,138.7472,165,-40.23,208,NIGH11,0
'01','01',N.MAKH,牧,まき,MAKI,新潟県,37.0544,138.3966,37.0514,138.3997,230,129.77,103,NIGH13,0
'01','01',N.MUIH,六日,むいか,MUIKA,新潟県,37.0533,138.9951,37.0503,138.9983,358,257.77,103,NIGH15,0
'01','01',N.SZWH,塩沢,しおざわ,SHIOZAWA,新潟県,37.0303,138.8521,37.0272,138.8553,185,-202.23,390,NIGH14,0
'01','01',N.MKOH,妙高,みょうこう,MYOKO,新潟県,36.9425,138.2594,36.9394,138.2625,240,129.77,113,NIGH18,0
'01','01',N.IGWH,糸魚川,いといがわ,ITOIGAWA,新潟県,36.9378,137.8480,36.9347,137.8511,149,48.77,103,NIGH16,0
'01','01',N.MKGH,妙高高原,みょうこうこうげん,MYOKOKOGEN,新潟県,36.8568,138.0967,36.8538,138.0998,1305,1153.43,153,NIGH17,0
'01','01',N.YZWH,湯沢,ゆざわ,YUZAWA,新潟県,36.8114,138.7849,36.8083,138.7881,985,884.77,103,NIGH19,0
'01','01',N.HIMH,氷見,ひみ,HIMI,富山県,36.8866,136.9276,36.8836,136.9306,30,-171.52,203,TYMH01,0
'01','01',N.UOZH,魚津,うおづ,UOZU,富山県,36.7914,137.4689,36.7883,137.4719,154,52.48,103,TYMH04,0
'01','01',N.TOYH,富山,とやま,TOYAMA,富山県,36.7294,137.2627,36.7263,137.2657,8,-568.72,583.5,TYMH03,0
'01','01',N.DMOH,大門,だいもん,DAIMON,富山県,36.7142,137.0378,36.7111,137.0408,5,-208.52,215,TYMH02,0
'01','01',N.KHTH,上市東種,かみいちひがしたね,KAMIICHIHIGASHITANE,富山県,36.6705,137.4240,36.6674,137.4270,290,238.05,53.5,TYMH08,0
'01','01',N.IMIH,井波,いなみ,INAMI,富山県,36.5736,136.9584,36.5706,136.9614,89,-55.12,145.6,TYMH05,0
'01','01',N.YTOH,八尾,やつお,YATSUO,富山県,36.5711,137.1595,36.5681,137.1625,110,-91.52,203,TYMH06,0
'01','01',N.TOGH,利賀,とが,TOGA,富山県,36.4406,137.0392,36.4375,137.0422,670,568.48,103,TYMH07,0
'01','01',N.SUZH,珠洲,すず,SUZU,石川県,37.5266,137.2844,37.5236,137.2875,48,-153.99,203.5,ISKH01,0
'01','01',N.YGDH,柳田,やなぎだ,YANAGIDA,石川県,37.3644,137.0413,37.3614,137.0443,121,17.48,105,ISKH02,0
'01','01',N.UCUH,内浦,うちうら,UCHIURA,石川県,37.3458,137.2436,37.3428,137.2467,19,-189.47,210,ISKH03,0
'01','01',N.WMZH,輪島門前,わじまもんぜん,WAJIMAMONZEN,石川県,37.2906,136.7578,37.2877,136.7608,10,-41.95,53.5,ISKH10,0
'01','01',N.AMZH,穴水,あなみず,ANAMIZU,石川県,37.2224,136.9689,37.2194,136.9719,56,-50.52,108,ISKH05,0
'01','01',N.TGIH,富来,とぎ,TOGI,石川県,37.1902,136.7176,37.1872,136.7206,56,-61.97,119.5,ISKH04,0
'01','01',N.SHKH,志賀,しか,SHIKA,石川県,37.0533,136.8206,37.0503,136.8236,20,-181.97,203.45,ISKH06,0
'01','01',N.TBTH,津幡,つばた,TSUBATA,石川県,36.7380,136.7906,36.7350,136.7936,119,17.48,103,ISKH08,0
'01','01',N.KNZH,金沢,かなざわ,KANAZAWA,石川県,36.5150,136.6357,36.5119,136.6386,103,-700.67,805.5,ISKH07,0
'01','01',N.OKCH,尾口,おぐち,OGUCHI,石川県,36.2667,136.7167,36.2636,136.7197,560,452.98,108.5,ISKH09,0
'01','01',N.EIHH,永平寺,えいへいじ,EIHEIJI,福井県,36.0955,136.3617,36.0924,136.3646,65,-36.48,103,FKIH01,0
'01','01',N.OTAH,織田,おた,OTA,福井県,35.9483,136.0556,35.9452,136.0584,120,18.48,103,FKIH02,0
'01','01',N.IZUH,和泉,いずみ,IZUMI,福井県,35.9415,136.6990,35.9383,136.7019,510,308.5,203,FKIH03,0
'01','01',N.TRGH,敦賀,つるが,TSURUGA,福井県,35.6390,136.0303,35.6358,136.0331,10,-113.52,125,FKIH05,0
'01','01',N.MIKH,三方,みかた,MIKATA,福井県,35.5587,135.8694,35.5556,135.8722,3,-198.52,203,FKIH04,0
'01','01',N.TKHH,高浜,たかはま,TAKAHAMA,福井県,35.4907,135.4841,35.4875,135.4869,160,58.51,103,FKIH06,0
'01','01',N.OBMH,小浜,おばま,OBAMA,福井県,35.4573,135.7266,35.4542,135.7294,43,-63.02,107.5,FKIH07,0
'01','01',N.SDMH,須玉,すたま,SUTAMA,山梨県,35.8675,138.5739,35.8643,138.5770,1376,1270.431,108.1,YMNH04,0
'01','01',N.HQNH,北杜白州北,ほくとはくしゅうきた,HOKUTOHAKUSHU-N,山梨県,35.8501,138.2644,35.8469,138.2676,1154,1101.95,53,YMNH19,0
'01','01',N.HQSH,北杜白州南,ほくとはくしゅうみなみ,HOKUTOHAKUSHU-S,山梨県,35.7974,138.2982,35.7942,138.3013,775,723.55,53,YMNH18,0
'01','01',N.NRSH,韮崎円野,にらさきまるの,NIRASAKIMARUNO,山梨県,35.7604,138.3874,35.7572,138.3905,585,533.55,53,YMNH20,0
'01','01',N.KF2H,甲府2,こうふ2,KOFU2,山梨県,35.7421,138.5652,35.7389,138.5684,595,337.38,259,YMNH16,0
'01','01',N.ENZH,塩山,えんざん,ENZAN,山梨県,35.7392,138.8019,35.7360,138.8051,890,801.32,92.7,YMNH02,0
'01','01',N.NSHH,西野原,にしのはら,NISHINOHARA,山梨県,35.6895,138.7340,35.6863,138.7371,375,-831.01,1245,YMNH08,0
'01','01',N.ASYH,芦安,あしやす,ASHIYASU,山梨県,35.6386,138.3703,35.6354,138.3734,810,810,,YMNH05,0
'01','01',N.OOKH,大月,おおつき,OTSUKI,山梨県,35.6247,138.9777,35.6215,138.9808,465,263.46,203,YMNH11,0
'01','01',N.MSFH,増穂,ますほ,MASUHO,山梨県,35.5623,138.4490,35.5591,138.4521,295,145.96,150.5,YMNH12,0
'01','01',N.HYNH,早川北,はやかわきた,HAYAKAWA-N,山梨県,35.5351,138.3087,35.5319,138.3118,695,586.46,110,YMNH10,0
'01','01',N.KKKH,上九一色,かみくいしき,KAMIKUISHIKI,山梨県,35.5323,138.6045,35.5291,138.6076,525,407.98,118.5,YMNH15,0
